hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.arch-linux.cz,up,mastodon,2921,83023,19918,1614098350
mastodon.in.th,up,mastodon,2919,261754,17839,1612578271
toot.cafe,up,mastodon,2894,337217,33164,1612578268
androiddev.social,up,mastodon,2878,63796,23843,1667396811
kemonodon.club,up,mastodon,2876,725524,12546,1612578266
equestria.social,up,mastodon,2862,223965,30084,1612578266
mastodon.radio,up,mastodon,2840,212109,30180,1612578266
bildung.social,up,mastodon,2829,240337,29918,1612578268
hispagatos.space,up,mastodon,2797,73579,25221,1612578270
tooting.ch,up,mastodon,2797,204507,30757,1612578269
ursal.zone,up,mastodon,2797,345201,27978,1612578266
oc.todon.fr,up,mastodon,2794,160429,28775,1612578270
freeradical.zone,up,mastodon,2769,546844,28138,1612578266
berlin.social,up,mastodon,2755,262156,39832,1612578347
darkart.space,up,mastodon,2743,6355,,1612578347
disabled.social,up,mastodon,2727,171086,21405,1667883830
peoplemaking.games,up,mastodon,2693,134777,27247,1651064566
digitalcourage.social,up,mastodon,2691,432632,22139,1612578271
veganism.social,up,mastodon,2668,68268,20504,1668940777
vmst.io,up,mastodon,2617,191055,20512,1665156351
acg.mn,up,mastodon,2582,194017,17408,1612578266
mastodon.partipirate.org,up,mastodon,2542,41187,23248,1612578270
toot.cat,up,mastodon,2529,494602,44521,1612578265
gameliberty.club,up,mastodon,2527,743277,42485,1612578268
mstdn.fr,up,mastodon,2512,335677,23978,1612578270
freiburg.social,up,mastodon,2504,141635,22916,1612822702
iztasocial.site,up,mastodon,2492,39755,2197,1612578347
mastodon.me.uk,up,mastodon,2476,272286,31983,1612578270
astrodon.social,up,mastodon,2465,106657,24899,1667117307
mastodon.la,up,mastodon,2459,462074,23071,1612578270
donotban.com,up,mastodon,2454,711773,21276,1612578269
mastodon.ml,up,mastodon,2432,742348,39136,1612578271
snabelen.no,up,mastodon,2427,144552,131661,1612578266
liberdon.com,up,mastodon,2420,421096,30179,1612578268
hci.social,up,mastodon,2411,87929,22190,1651593490
hello.2heng.xin,up,mastodon,2401,217797,14565,1612578266
piano.masto.host,up,mastodon,2384,5682,5166,1612578345
mstdn.id,up,mastodon,2370,79277,14380,1612578269
layer8.space,up,mastodon,2360,163265,49747,1612578265
elekk.xyz,up,mastodon,2335,1513528,29774,1612578269
federated.press,up,mastodon,2330,109044,19059,1667840655
eletusk.club,up,mastodon,2311,2245561,8030,1612578269
dizl.de,up,mastodon,2296,87932,23154,1612578265
libretooth.gr,up,mastodon,2281,259102,24199,1612578268
data-folks.masto.host,up,mastodon,2280,33620,19689,1667492766
mastodon.cipherbliss.com,up,mastodon,2273,70105,21069,1612578268
ani.work,up,mastodon,2256,102340,17911,1612578269
oslo.town,up,mastodon,2240,56423,29063,1612578268
freeframe.masto.host,up,mastodon,2216,20622,8794,1612578267
lgbt.io,up,mastodon,2180,308167,27374,1612578270
mastodon.cat,up,mastodon,2178,41432,11477,1668684179
tea.codes,up,mastodon,2163,30959,14616,1639647840
mstdn.maud.io,up,mastodon,2152,6280817,21997,1612578267
mastodon.oeru.org,up,mastodon,2147,12521,20987,1612578267
guitar.rodeo,up,mastodon,2140,7662,13508,1669398555
anarchism.space,up,mastodon,2125,252446,27572,1612578269
cloud-native.social,up,mastodon,2113,9241,15737,1667655033
vkl.world,up,mastodon,2113,39591,8298,1668904961
mstdn.kemono-friends.info,up,mastodon,2082,9026666,14579,1612578266
flipboard.social,up,mastodon,2081,51944,17788,1674337995
social.veraciousnetwork.com,up,mastodon,2080,4091,15070,1666657389
kmy.blue,up,mastodon,2061,160882,8981,1676174910
mstdn.games,up,mastodon,2048,202360,25271,1670020575
woof.group,up,mastodon,2047,245173,23425,1612578266
mstdn.dk,up,mastodon,2029,19201,19058,1667342222
mastodon.com.br,up,mastodon,2028,188009,20506,1612578271
swiss.social,up,mastodon,2022,137837,24416,1667401199
twiukraine.com,up,mastodon,2011,94095,12637,1667863737
historians.social,up,mastodon,2001,133627,17600,1668916132
tilde.zone,up,mastodon,1997,230206,33302,1612578269
mastorol.es,up,mastodon,1991,72512,12722,1668281931
anticapitalist.party,up,mastodon,1960,309913,49443,1612578267
mapstodon.space,up,mastodon,1948,51290,23666,1667618616
photodn.net,up,mastodon,1946,137149,17602,1612578266
paquita.masto.host,up,mastodon,1946,309014,23810,1652382782
mast.dragon-fly.club,up,mastodon,1940,141088,13989,1612578348
dragon-fly.club,up,mastodon,1940,141088,13989,1612578442
wetdry.world,up,mastodon,1925,258585,22720,1627998822
kurry.social,up,mastodon,1902,99442,10489,1666766962
rivals.space,up,mastodon,1901,147680,22414,1612578270
mastodon.cc,up,mastodon,1894,74598,27960,1612578270
sunbeam.city,up,mastodon,1893,515568,29654,1612578269
mastodon.gougere.fr,up,mastodon,1876,224193,26776,1612578270
mastodon.org.uk,up,mastodon,1874,225759,30801,1612578271
hometech.social,up,mastodon,1866,5370,14095,1669317303
mstdn.osaka,up,mastodon,1863,1879829,7257,1612578268
social.coop,up,mastodon,1848,567503,38941,1612578270
mastodon.juggler.jp,up,mastodon,1828,737505,12882,1612578266
romancelandia.club,up,mastodon,1811,161592,23545,1612578268
mustard.blog,up,mastodon,1799,76996,6711,1668166330
irsoluciones.social,up,mastodon,1793,3895,6774,1669981186
gametoots.de,up,mastodon,1779,6908,96944,1668996001
spore.social,up,mastodon,1765,158703,23472,1669240341
seaofog.com,up,mastodon,1762,310836,12696,1632382237
mastodon.mnetwork.co.kr,up,mastodon,1753,188622,5609,1612579013
cubhub.social,up,mastodon,1747,98638,11203,1668617824
shakedown.social,up,mastodon,1736,155176,20097,1668743615
awoo.space,up,mastodon,1728,642184,302,1612578270
lounge.town,up,mastodon,1711,22566,19608,1668775978
bolha.us,up,mastodon,1695,50033,20770,1653161008
girlcock.club,up,mastodon,1679,430114,57776,1612578267
mastodon.pirateparty.be,up,mastodon,1677,79118,21662,1612578267
otoya.space,up,mastodon,1665,72700,9688,1612578268
arsenalfc.social,up,mastodon,1653,28323,12526,1669043102
aleph.land,up,mastodon,1644,213020,29818,1612578266
mstdn.io,up,mastodon,1643,1861360,37202,1612578270
is.nota.live,up,mastodon,1628,355180,35177,1612578267
mental.social,up,mastodon,1614,1296613,10903,1612578269
typo.social,up,mastodon,1614,54300,17269,1667728125
medibubble.org,up,mastodon,1613,105530,17570,1664196430
arvr.social,up,mastodon,1611,10658,15063,1668499404
tribe.net,up,mastodon,1604,10377,13635,1667788943
respublicae.eu,up,mastodon,1591,1544440,13953,1648942558
computerfairi.es,up,mastodon,1582,462074,29494,1612578267
fairy.id,up,mastodon,1570,64589,19192,1644249296
shelter.moe,up,mastodon,1556,305937,27916,1612578268
sunny.garden,up,mastodon,1544,111322,21746,1651075040
blacktwitter.io,up,mastodon,1533,63243,20959,1612578387
fetswing.org,up,mastodon,1529,1628,3479,1668320123
h5q.net,up,mastodon,1528,53710,9924,1612578269
graz.social,up,mastodon,1499,89164,22058,1612578266
pnw.zone,up,mastodon,1467,42371,20085,1668940013
douchi.space,up,mastodon,1464,399384,15752,1612578268
masto.nyc,up,mastodon,1462,19625,17830,1668062736
social.coletivos.org,up,mastodon,1437,32191,22240,1612578270
blorbo.social,up,mastodon,1435,137602,17690,1668029658
social.lol,up,mastodon,1433,184039,23619,1657993625
mastodon.librelabucm.org,up,mastodon,1426,5821,11805,1612578268
metu.life,up,mastodon,1420,68832,359,1612578267
scicomm.xyz,up,mastodon,1419,109878,30684,1612578267
fandom.ink,up,mastodon,1419,275212,29800,1612578267
mastodo.fi,up,mastodon,1414,33473,15613,1667768090
pokemon.mastportal.info,up,mastodon,1403,2724143,16064,1612578269
mastodon.coffee,up,mastodon,1395,250455,47554,1612578392
mona.do,up,mastodon,1389,512430,95945,1658990299
witter.cz,up,mastodon,1387,42247,15925,1667750042
social.opendesktop.org,up,mastodon,1385,3759,14478,1612578346
nasface.cz,up,mastodon,1384,11175,8163,1633537347
akamdon.com,up,mastodon,1381,197090,53,1674312847
sciencemastodon.com,up,mastodon,1377,42580,22403,1665088723
mstdn.mx,up,mastodon,1353,201459,29831,1612578268
mstdn.in.th,up,mastodon,1352,65725,10853,1669407956
kinbaku.club,up,mastodon,1352,2684,3424,1612578348
mastodon.uy,up,mastodon,1350,108148,16681,1612578267
artisan.chat,up,mastodon,1348,124314,24678,1667596391
h-net.social,up,mastodon,1344,24891,15133,1668463287
nederland.online,up,mastodon,1337,2593,10109,1669479921
nafo.uk,up,mastodon,1335,291796,17235,1667999989
tablegame.mstdn.cloud,up,mastodon,1333,1059317,8798,1612578267
seo.chat,up,mastodon,1331,3951,12380,1667914555
social.chinwag.org,up,mastodon,1329,94928,29395,1612578266
podcastindex.social,up,mastodon,1329,117722,23565,1612578267
bonn.social,up,mastodon,1328,205411,27490,1612578266
pawb.fun,up,mastodon,1326,95743,16484,1667581007
poweredbygay.social,up,mastodon,1317,14594,11244,1668038882
eupolicy.social,up,mastodon,1307,97565,20358,1651860486
uwu.social,up,mastodon,1307,312458,31059,1612578269
mastodon.gza.jp,up,mastodon,1305,2226,1873,1612578267
earthstream.social,up,mastodon,1300,18130,15332,1669830637
openbiblio.social,up,mastodon,1296,143257,26677,1612578271
nnia.space,up,mastodon,1290,303988,11383,1612578266
eigadon.net,up,mastodon,1288,26143,9117,1612578267
burma.social,up,mastodon,1285,4467,7299,1675634484
animalliberation.social,up,mastodon,1282,4626,4709,1612578268
floss.social,up,mastodon,1281,348232,54586,1612578268
blabber.lu-rp.net,up,mastodon,1278,16016,1007,1647369705
otogamer.me,up,mastodon,1277,950900,9722,1612578269
zeroes.ca,up,mastodon,1277,206368,24282,1651055761
mastodon.vlaanderen,up,mastodon,1274,22568,13752,1667693659
go5.dev,up,mastodon,1273,345127,46845,1612578266
mastodon.energy,up,mastodon,1263,61825,17695,1667865428
famichiki.jp,up,mastodon,1260,200768,20134,1667798262
blog.famichiki.jp,up,mastodon,1260,200768,20134,1669556046
kopiti.am,up,mastodon,1256,60775,23063,1612578266
pkm.social,up,mastodon,1255,30911,22048,1668090379
stereodon.social,up,mastodon,1253,22363,14726,1612578267
mastodon.gal,up,mastodon,1250,72108,18310,1652744714
tyrol.social,up,mastodon,1239,40561,15465,1651881420
mograph.social,up,mastodon,1232,30682,27243,1612578266
feuerwehr.social,up,mastodon,1231,11073,10865,1619827854
nofan.xyz,up,mastodon,1221,610193,14331,1614398720
bbq.snoot.com,up,mastodon,1216,76409,23028,1612578266
